id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,date
53907697,Guesthouse in Withers · ★4.73 · 1 bedroom · 2 beds · 1 bath,436692379,Maiden,,BUNBURY,-33.37309,115.62573,Entire home/apt,155.0,2,49,2023-12-22,2.02,1,331,27,,2023-12-23
53909629,Vacation home in Dunsborough · ★4.97 · 3 bedrooms · 4 beds · 2 baths,45164074,Paula,,BUSSELTON,-33.614117,115.110123,Entire home/apt,500.0,2,77,2023-12-20,3.42,1,0,40,,2023-12-23
53909645,Home in Merredin · 2 bedrooms · 2 beds · 1 bath,193807607,Blake,,MERREDIN,-31.48633,118.27709,Entire home/apt,159.0,1,2,2023-01-09,0.17,6,167,2,,2023-12-23
53909906,Rental unit in West Perth · ★4.65 · 1 bedroom · 1 bed · 1 bath,173815312,Jerome,,PERTH,-31.95357322692871,115.84818267822266,Entire home/apt,145.0,1,100,2023-12-21,4.14,8,356,57,,2023-12-23
53694833,Cabin in Bremer Bay · ★4.96 · 2 bedrooms · 3 beds · 1 bath,14872111,Devorah,,JERRAMUNGUP,-34.38987,119.37381,Entire home/apt,292.0,2,49,2023-12-12,2.04,1,128,18,,2023-12-23
53923311,Cottage in Denmark · ★4.92 · 3 bedrooms · 3 beds · 1 bath,79022237,Jane,,DENMARK,-34.969189,117.349503,Entire home/apt,230.0,3,79,2023-12-23,3.29,5,298,26,,2023-12-23
53923502,"Farm stay in Dampier Peninsula, Broome · ★4.92 · 1 bedroom · 1 bed · 1 bath",233216654,Steve At Arrow Pearling Base,,BROOME,-16.94406,122.7544,Entire home/apt,350.0,2,13,2023-10-08,0.72,8,222,12,,2023-12-23
53925230,"Farm stay in Dampier Peninsula, Broome · 1 bedroom · 1 bed · 2 shared baths",233216654,Steve At Arrow Pearling Base,,BROOME,-16.9444,122.7549,Private room,257.0,2,1,2022-09-09,0.06,8,72,0,,2023-12-23
53926102,Home in Scarborough · ★4.92 · 2 bedrooms · 3 beds · 2 baths,34477031,Executive Escapes,,STIRLING,-31.88772,115.77288,Entire home/apt,312.0,1,13,2023-11-05,0.56,66,346,8,,2023-12-23
53926236,Vacation home in Cowaramup · ★4.67 · 2 bedrooms · 5 beds · 2 baths,27074418,Team Swell Stays,,AUGUSTA-MARGARET RIVER,-33.850365,115.102959,Entire home/apt,425.0,2,17,2023-12-03,0.84,60,0,7,,2023-12-23
53926591,"Farm stay in Dampier Peninsula, Broome · ★5.0 · 4 bedrooms · 8 beds · 2 baths",233216654,Steve At Arrow Pearling Base,,BROOME,-16.5192,122.91593,Entire home/apt,950.0,2,4,2023-10-09,0.21,8,235,3,,2023-12-23
53926875,Guesthouse in East Victoria Park · ★4.98 · 2 bedrooms · 2 beds · 1 bath,6579170,Choon,,VICTORIA PARK,-31.99124,115.89366,Entire home/apt,259.0,3,51,2023-12-10,2.26,1,326,24,,2023-12-23
53928271,Townhouse in Maylands · ★4.17 · 3 bedrooms · 3 beds · 1.5 baths,119604079,Mirela,,BAYSWATER,-31.93535,115.89566,Entire home/apt,343.0,1,6,2023-07-09,0.25,1,3,3,,2023-12-23
53705217,Cottage in Broome · ★4.98 · 2 bedrooms · 2 beds · 1 bath,362454972,Sarah,,BROOME,-17.95777,122.23377,Entire home/apt,,3,40,2023-08-23,1.91,1,0,15,,2023-12-23
53939879,Home in Geraldton · ★4.41 · 4 bedrooms · 4 beds · 2 baths,301778313,Joshua,,GREATER GERALDTON,-28.77923,114.60536,Entire home/apt,370.0,2,32,2023-10-02,1.34,1,110,12,,2023-12-23
53710570,Home in Bicton · 3 bedrooms · 4 beds · 2 baths,66526740,Stacey,,MELVILLE,-32.03485,115.78262,Entire home/apt,,5,1,2022-03-08,0.05,14,0,0,,2023-12-23
53943245,Home in South Bunbury · ★4.70 · 4 bedrooms · 6 beds · 2.5 baths,395744790,Corinna And Kurt,,BUNBURY,-33.35267,115.63602,Entire home/apt,307.0,3,33,2023-09-18,1.43,1,311,11,,2023-12-23
53943672,Home in Bayonet Head · ★4.91 · 2 bedrooms · 2 beds · 2 baths,100820345,Martin,,ALBANY,-34.9644,117.92876,Entire home/apt,750.0,4,66,2023-11-22,2.74,38,305,39,,2023-12-23
53946947,Home in Dunsborough · ★4.67 · 3 bedrooms · 4 beds · 2.5 baths,157442856,Lizzie,,BUSSELTON,-33.60142,115.09701,Entire home/apt,421.0,2,21,2023-10-16,0.87,33,72,9,,2023-12-23
53714851,Guest suite in West Beach · ★4.95 · 1 bedroom · 1 bed · 1 bath,47462307,Chantal,,ESPERANCE,-33.87476,121.8807,Entire home/apt,197.0,3,56,2023-12-14,2.37,1,197,27,,2023-12-23
53956239,Cabin in Peerabeelup · ★5.0 · 1 bedroom · 1 bed · 1 bath,230154843,Wenke,,NANNUP,-34.32833,115.77524,Entire home/apt,275.0,2,7,2023-10-07,0.29,9,327,3,,2023-12-23
53957349,Villa in Broadwater · ★4.27 · 3 bedrooms · 4 beds · 2 baths,153678208,Geographe Holiday Homes,,BUSSELTON,-33.658,115.26721,Entire home/apt,137.0,1,11,2023-10-23,0.46,93,305,5,,2023-12-23
53959343,Serviced apartment in West Perth · ★3.0 · 2 bedrooms · 2 beds · 2 baths,90547592,Zappeion,,VINCENT,-31.94253,115.85355,Entire home/apt,404.0,2,5,2022-06-01,0.23,4,155,0,,2023-12-23
53959535,Home in Margaret River · ★4.60 · 3 bedrooms · 4 beds · 3 baths,27074418,Team Swell Stays,,AUGUSTA-MARGARET RIVER,-34.007538,115.028877,Entire home/apt,816.0,2,25,2023-10-08,1.07,60,146,6,,2023-12-23
53724621,Guest suite in Chadwick · ★4.96 · 1 bedroom · 1 bed · 1 bath,428471353,Chris,,ESPERANCE,-33.83094,121.87373,Entire home/apt,130.0,3,112,2023-12-18,4.6,1,276,58,,2023-12-23
53961451,Guest suite in Margaret River · ★4.91 · 1 bedroom · 1 bed · 1 bath,186733409,Rowan,,AUGUSTA-MARGARET RIVER,-33.95139,115.09413,Entire home/apt,172.0,4,175,2023-12-23,7.4,1,50,91,,2023-12-23
53962069,Cottage in Bridgetown · ★4.73 · 3 bedrooms · 3 beds · 1 bath,156970925,Michelle,,BRIDGETOWN-GREENBUSHES,-33.96053,116.15158,Entire home/apt,250.0,2,43,2023-11-26,1.78,33,0,24,,2023-12-23
53724894,Guesthouse in Kalbarri · ★4.98 · 1 bedroom · 1 bed · 1 bath,435123992,Aimee,,NORTHAMPTON,-27.70271,114.16851,Entire home/apt,219.0,2,190,2023-12-16,7.86,1,203,99,,2023-12-23
53970997,Home in Dunsborough · ★4.82 · 3 bedrooms · 3 beds · 2 baths,511967,Exclusiveescapes,,BUSSELTON,-33.597973,115.099396,Entire home/apt,611.0,1,11,2023-10-20,0.56,119,287,5,,2023-12-23
53974262,Home in Balga · ★4.33 · 3 bedrooms · 3 beds · 2 baths,55410179,Let Go,,STIRLING,-31.86176,115.83725,Entire home/apt,346.0,2,33,2023-12-11,1.39,105,173,14,,2023-12-23
53725049,Home in Dawesville · ★5.0 · 4 bedrooms · 4 beds · 2 baths,367253663,Jane,,MANDURAH,-32.60978,115.63036,Entire home/apt,386.0,2,4,2023-12-17,0.17,2,292,1,,2023-12-23
53975438,Home in Mount Melville · ★4.81 · 3 bedrooms · 3 beds · 1 bath,437238057,Finn And Ryan,,ALBANY,-35.01442,117.8715,Entire home/apt,503.0,1,96,2023-12-07,4.24,1,320,43,,2023-12-23
53975839,Camper/RV in Lake Clifton · 1 bedroom · 1 bed · 1 bath,367775749,Andrew,,WAROONA,-32.78763,115.6726,Entire home/apt,10000.0,1,0,,,2,365,0,,2023-12-23
53725739,Home in Lancelin · 3 bedrooms · 3 beds · 1.5 baths,73686458,Country Values,,GINGIN,-31.02195,115.33322,Entire home/apt,329.0,1,1,2022-10-02,0.07,79,342,0,,2023-12-23
53984580,Tiny home in Furnissdale · ★4.92 · 1 bedroom · 1 bed · 1 bath,45246133,Jared,,MURRAY,-32.55514,115.77577,Entire home/apt,345.0,1,66,2023-10-14,2.74,4,351,22,,2023-12-23
53726105,Townhouse in Belmont · ★4.87 · 3 bedrooms · 4 beds · 1.5 baths,528443659,Seth,,BELMONT,-31.94146,115.92869,Entire home/apt,268.0,2,31,2023-11-16,1.29,22,318,8,,2023-12-23
53726565,Home in Dunsborough · ★4.63 · 3 bedrooms · 4 beds · 2 baths,103272197,Dunsborough Holiday,,BUSSELTON,-33.6395326098794,115.11463848489284,Entire home/apt,394.0,2,8,2023-04-23,0.32,55,326,2,,2023-12-23
53726660,Guest suite in Margaret River · ★4.96 · 1 bedroom · 1 bed · 1 bath,7921635,Mia,,AUGUSTA-MARGARET RIVER,-33.95076,115.08039,Entire home/apt,205.0,2,183,2023-12-17,7.51,1,0,81,,2023-12-23
53985921,Hotel in Pingelly · 14 bedrooms · 20 beds · 4 shared baths,437340055,Karmvir,,PINGELLY,-32.53282,117.08492,Private room,103.0,1,0,,,2,365,0,,2023-12-23
53728291,Rental unit in Bunbury · ★4.40 · 2 bedrooms · 2 beds · 1 bath,59060452,Caroline,,BUNBURY,-33.31781,115.63862,Entire home/apt,332.0,7,10,2023-05-10,0.41,1,149,1,,2023-12-23
53986677,Home in Maylands · ★4.50 · 1 bedroom · 2 beds · 1 bath,189451534,Don,,BAYSWATER,-31.929127,115.887123,Entire home/apt,125.0,6,12,2023-06-04,0.51,1,36,3,,2023-12-23
53739957,Aparthotel in Northbridge · ★4.14 · 1 bedroom · 1 bed · 1 bath,64250756,Attika,,PERTH,-31.945002,115.85788,Entire home/apt,231.0,2,7,2023-06-15,0.29,4,314,2,,2023-12-23
53994707,Cabin in Peerabeelup · ★4.71 · 1 bedroom · 1 bed · 1 bath,230154843,Wenke,,NANNUP,-34.32699,115.77572,Entire home/apt,275.0,2,21,2023-12-17,0.88,9,338,8,,2023-12-23
53994795,Cabin in Peerabeelup · ★5.0 · 1 bedroom · 1 bed · 1 bath,230154843,Wenke,,NANNUP,-34.32826,115.77401,Entire home/apt,275.0,2,5,2023-10-01,0.26,9,338,2,,2023-12-23
53741991,Rental unit in Scarborough · ★4.95 · 2 bedrooms · 2 beds · 1 bath,161693720,Alessandra,,STIRLING,-31.88715,115.76098,Entire home/apt,171.0,3,37,2023-12-18,1.53,1,112,13,,2023-12-23
53995655,Guesthouse in Kendenup · ★4.85 · 2 bedrooms · 4 beds · 1 bath,45859159,Kylee,,PLANTAGENET,-34.4982,117.68193,Entire home/apt,146.0,2,67,2023-12-03,2.79,3,324,23,,2023-12-23
53743253,Rental unit in Connolly · ★4.63 · 3 bedrooms · 4 beds · 1 bath,55410179,Let Go,,JOONDALUP,-31.75269,115.7505,Entire home/apt,345.0,2,48,2023-12-08,2.0,105,173,21,,2023-12-23
54000390,Home in Alkimos · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,437515232,Matthew,,WANNEROO,-31.62759,115.69948,Private room,45.0,1,6,2023-01-12,0.42,1,325,2,,2023-12-23
54007624,Villa in Gnarabup · ★4.90 · 3 bedrooms · 4 beds · 2.5 baths,36309982,Rachel,,AUGUSTA-MARGARET RIVER,-33.9911,114.99495,Entire home/apt,466.0,3,21,2023-09-25,0.89,2,292,7,,2023-12-23
53743601,Guest suite in Mount Barker · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,279114470,Peter,,PLANTAGENET,-34.54741,117.56256,Entire home/apt,195.0,1,63,2023-11-26,2.97,2,310,28,,2023-12-23
54008437,Cottage in Balingup · ★4.89 · 4 bedrooms · 5 beds · 1 bath,184931706,Melanie,,DONNYBROOK-BALINGUP,-33.78484,115.98211,Entire home/apt,220.0,2,113,2023-12-10,4.82,3,1,55,,2023-12-23
53743633,Guest suite in Woodvale · ★4.87 · 3 bedrooms · 3 beds · 1 bath,196556216,Laurette,,JOONDALUP,-31.79552,115.79727,Entire home/apt,170.0,4,47,2023-12-06,2.0,1,19,25,,2023-12-23
54023330,Rental unit in Perth · ★4.85 · 1 bedroom · 1 bed · 1 bath,437766503,Bee,,PERTH,-31.95123,115.87673,Entire home/apt,241.0,1,123,2023-12-19,5.15,1,342,80,,2023-12-23
53743994,Home in Piara Waters · ★4.40 · 4 bedrooms · 6 beds · 2 baths,34477031,Executive Escapes,,ARMADALE,-32.13617,115.9085,Entire home/apt,241.0,1,15,2023-08-21,0.64,66,159,6,,2023-12-23
54025251,Home in Margaret River · ★4.89 · 1 bedroom · 1 bed · 1 private bath,208296925,Silke,,AUGUSTA-MARGARET RIVER,-33.96751,115.08966,Private room,,1,28,2023-06-18,2.61,1,0,28,,2023-12-23
53744772,Home in Prevelly · ★4.85 · 2 bedrooms · 4 beds · 1 bath,111898575,Michael,,AUGUSTA-MARGARET RIVER,-33.97971,114.99234,Entire home/apt,744.0,2,48,2023-11-16,1.98,53,232,14,,2023-12-23
53745283,Home in Bentley · 3 bedrooms · 3 beds · 1.5 baths,93393694,Ain,,CANNING,-32.00672,115.91154,Entire home/apt,250.0,3,1,2022-01-03,0.04,2,90,0,,2023-12-23
54028477,Home in Cable Beach · 2 bedrooms · 2 beds · 2 baths,63674296,Tili,,BROOME,-17.95589,122.21989,Entire home/apt,,1,2,2022-07-16,0.11,1,0,0,,2023-12-23
53757391,Home in Dawesville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,426113964,Lulu,,MANDURAH,-32.64149,115.63911,Entire home/apt,220.0,2,24,2023-12-21,1.01,1,0,10,,2023-12-23
54028748,Rental unit in Albany · ★4.98 · 2 bedrooms · 2 beds · 2 baths,437819237,Sue,,ALBANY,-35.023766,117.88723,Entire home/apt,390.0,2,50,2023-12-22,2.26,1,126,24,,2023-12-23
53762596,Home in Dunsborough · ★4.88 · 3 bedrooms · 4 beds · 2.5 baths,111898575,Michael,,BUSSELTON,-33.61346,115.10898,Entire home/apt,1045.0,3,66,2023-12-20,2.78,53,278,33,,2023-12-23
53771843,Home in Dunsborough · 3 bedrooms · 4 beds · 2 baths,511967,Exclusiveescapes,,BUSSELTON,-33.60321,115.103577,Entire home/apt,917.0,1,2,2023-09-25,0.09,119,275,1,,2023-12-23
54030124,Home in Banjup · ★4.95 · 3 bedrooms · 3 beds · 2 baths,42838431,Nimmi,,COCKBURN,-32.11902,115.8752,Entire home/apt,162.0,28,19,2023-12-12,1.08,1,131,14,,2023-12-23
53775927,Home in Broadwater · 3 bedrooms · 3 beds · 2 baths,33364679,Corinne,,BUSSELTON,-33.65872,115.29962,Entire home/apt,,14,2,2022-01-28,0.08,1,0,0,,2023-12-23
54039581,Home in Kalbarri · ★4.71 · 3 bedrooms · 3 beds · 2 baths,425993564,Aree,,NORTHAMPTON,-27.71661,114.16175,Entire home/apt,276.0,1,7,2023-06-30,0.37,92,302,4,,2023-12-23
54041889,Guesthouse in Emu Point · ★4.58 · 1 bedroom · 1 bed · 1 bath,100820345,Martin,,ALBANY,-34.99525,117.94325,Entire home/apt,295.0,2,71,2023-12-13,3.01,38,320,34,,2023-12-23
54043682,casa particular in Australind · ★4.91 · 1 bedroom · 1 bed · 1 private bath,455722859,Jeff,,HARVEY,-33.27645,115.71552,Private room,121.0,1,67,2023-10-29,3.33,3,0,34,,2023-12-23
53785999,Rental unit in Rivervale · ★4.57 · 1 bedroom · 1 bed · 1 bath,218442462,John,,BELMONT,-31.95353,115.90904,Entire home/apt,120.0,7,23,2023-10-16,0.95,19,354,10,,2023-12-23
54055272,Rental unit in Maylands · 2 bedrooms · 2 beds · 1 bath,35472382,Rebecca,,BAYSWATER,-31.92986,115.8884,Entire home/apt,,8,2,2022-04-13,0.09,2,0,0,,2023-12-23
53786636,Rental unit in Cottesloe · ★4.78 · 1 bedroom · 1 bed · 1 bath,138085423,Brooke,,COTTESLOE,-32.00294,115.75608,Entire home/apt,,3,9,2022-12-16,0.49,1,0,0,,2023-12-23
54058126,Rental unit in Rivervale · ★4.24 · 1 bedroom · 1 bed · 1 bath,218442462,John,,BELMONT,-31.95554,115.90864,Entire home/apt,126.0,7,25,2023-11-25,1.12,19,348,8,,2023-12-23
53787836,Farm stay in Kangaroo Gully · ★4.73 · 2 bedrooms · 7 beds · 2 baths,435670288,Matt,,BOYUP BROOK,-33.84389,116.35439,Entire home/apt,155.0,2,33,2023-09-18,1.38,1,222,17,,2023-12-23
53803256,Home in Madora Bay · ★4.62 · 5 bedrooms · 7 beds · 2 baths,29664529,Shona,,MANDURAH,-32.47353,115.74895,Entire home/apt,576.0,2,26,2023-12-03,1.08,42,313,8,,2023-12-23
54058638,Place to stay in Cowaramup · ★4.53 · 3 bedrooms · 5 beds · 1 bath,52986761,Anitra,,AUGUSTA-MARGARET RIVER,-33.90467,115.14537,Entire home/apt,195.0,3,19,2023-12-05,0.93,1,340,8,,2023-12-23
53804046,Rental unit in Perth · 1 bedroom · 1 bed · 1 bath,62573366,Alex,,PERTH,-31.95684,115.84679,Entire home/apt,105.0,30,0,,,1,323,0,,2023-12-23
54058767,Villa in Gnarabup · ★4.87 · 5 bedrooms · 6 beds · 2.5 baths,367324078,Trent,,AUGUSTA-MARGARET RIVER,-33.99339,114.99766,Entire home/apt,595.0,2,70,2023-12-03,3.17,1,142,31,,2023-12-23
53805854,Home in Geraldton · ★4.68 · 1 bedroom · 2 beds · 1 bath,231406008,Kobes,,GREATER GERALDTON,-28.7812,114.61546,Entire home/apt,607.0,1,41,2023-11-16,1.68,2,103,6,,2023-12-23
54061012,Guest suite in Perth · ★4.97 · 2 bedrooms · 2 beds · 1 bath,438136348,Graham And Barbara,,NEDLANDS,-31.97339,115.76655,Entire home/apt,,2,118,2023-11-08,4.92,1,0,60,,2023-12-23
53810374,Guest suite in Southern River · ★4.86 · 3 bedrooms · 4 beds · 1.5 baths,142093569,Wenz And Ron,,GOSNELLS,-32.09026,115.95356,Entire home/apt,190.0,1,36,2023-12-17,1.68,2,349,25,,2023-12-23
54392550,Home in Rivervale · ★4.89 · 1 bedroom · 1 bed · 1 private bath,416968361,Lena,,BELMONT,-31.96526,115.91654,Private room,80.0,2,126,2023-12-21,5.43,3,316,35,,2023-12-23
54062641,Home in Somerville · ★4.87 · 4 bedrooms · 4 beds · 2 baths,59143852,Anthony,,KALGOORLIE-BOULDER,-30.77138,121.45771,Entire home/apt,269.0,2,45,2023-11-13,2.24,1,0,21,,2023-12-23
54072742,Guest suite in Margaret River · ★4.96 · 1 bedroom · 1 bed · 1 bath,438248260,Glen,,AUGUSTA-MARGARET RIVER,-33.97153,115.03319,Entire home/apt,140.0,2,45,2023-12-20,1.99,1,272,15,,2023-12-23
54392946,Home in Rivervale · ★4.91 · 1 bedroom · 1 bed · 1 private bath,416968361,Lena,,BELMONT,-31.96658,115.91604,Private room,70.0,1,180,2023-11-27,7.75,3,297,80,,2023-12-23
54397579,Home in Jindalee · ★4.93 · 1 bedroom · 3 beds · 1 private bath,58829390,Satwinder,,WANNEROO,-31.63619,115.68799,Private room,60.0,30,14,2023-08-03,0.72,4,365,4,,2023-12-23
54084941,Guest suite in Geraldton  · ★5.0 · 1 bedroom · 1 bed · 1 bath,117548894,Tracy,,CHAPMAN VALLEY,-28.67108,114.6365,Entire home/apt,154.0,2,50,2023-11-26,2.65,2,243,36,,2023-12-23
54399765,Home in Broadwater · ★4.57 · 4 bedrooms · 6 beds · 2 baths,40750914,DownSouth,,BUSSELTON,-33.66417,115.2875,Entire home/apt,402.0,1,28,2023-11-05,1.36,63,315,14,,2023-12-23
54400559,Home in Broadwater · ★4.85 · 4 bedrooms · 7 beds · 2 baths,223440359,Laura,,BUSSELTON,-33.66304,115.26677,Entire home/apt,436.0,2,47,2023-11-19,2.29,1,1,26,,2023-12-23
54086154,Home in Alkimos · ★4.73 · 4 bedrooms · 5 beds · 2 baths,319099922,Michelle,,WANNEROO,-31.60353,115.67235,Entire home/apt,350.0,5,15,2023-06-15,0.65,1,310,4,,2023-12-23
54405406,Vacation home in Hopetoun · ★4.77 · 2 bedrooms · 4 beds · 1 bath,441964202,Ailsa,,RAVENSTHORPE,-33.94758,120.12625,Entire home/apt,167.0,2,30,2023-11-24,1.32,1,330,10,,2023-12-23
54086727,Rental unit in Subiaco · ★4.86 · 1 bedroom · 1 bed · 1 bath,437966420,Peta,,SUBIACO,-31.94854,115.82808,Entire home/apt,153.0,3,42,2023-12-15,1.82,2,0,26,,2023-12-23
54405652,Home in Ledge Point · ★4.75 · 5 bedrooms · 6 beds · 2 baths,173146469,Lana,,GINGIN,-31.10036,115.3752,Entire home/apt,600.0,2,20,2023-11-12,0.94,19,344,10,,2023-12-23
497431037846491602,Cabin in Wellington Mill · ★5.0 · 3 bedrooms · 3 beds · 1 bath,431250227,Kathryn,,DARDANUP,-33.45503,115.90636,Entire home/apt,299.0,2,42,2023-11-19,1.68,1,0,17,,2023-12-23
54088252,Home in Fremantle · ★5.0 · 3 bedrooms · 3 beds · 1 bath,5544642,Pina,,FREMANTLE,-32.05359,115.77408,Entire home/apt,,2,7,2023-12-01,0.4,5,0,2,,2023-12-23
498787378311975599,Rental unit in South Perth · ★4.93 · 1 bedroom · 1 bed · 1 bath,432555532,Chris,,SOUTH PERTH,-31.9742,115.84771,Entire home/apt,150.0,90,28,2023-11-07,1.2,1,5,4,,2023-12-23
501678134981839549,Cabin in Broadwater · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,132578883,Shelley,,BUSSELTON,-33.65785,115.27997,Entire home/apt,150.0,2,12,2023-12-04,0.5,22,63,7,,2023-12-23
54096885,Home in College Grove · ★4.95 · 4 bedrooms · 4 beds · 2 baths,182415643,Lynette,,BUNBURY,-33.37541,115.65718,Entire home/apt,300.0,1,62,2023-09-03,2.83,1,1,31,,2023-12-23
54112216,Rental unit in Cottesloe · ★4.86 · 2 bedrooms · 3 beds · 1 bath,437966420,Peta,,COTTESLOE,-32.010948,115.752663,Entire home/apt,380.0,4,74,2023-12-17,3.39,2,0,37,,2023-12-23
510280438079914330,Tiny home in Porongurup · ★4.69 · 2 bedrooms · 3 beds · 1 bath,434686561,Trish,,PLANTAGENET,-34.66115,117.89553,Entire home/apt,236.0,2,16,2023-11-16,0.65,4,48,4,,2023-12-23
54116978,Guesthouse in Broome · ★4.97 · 1 bedroom · 1 bed · 1 private bath,438705256,Brendon,,BROOME,-17.9636,122.22633,Private room,,2,38,2023-10-16,2.0,3,0,19,,2023-12-23
527859085186895152,heritage hotel in Collie · ★4.83 · 1 bedroom · 1 bed · 3 baths,305156717,Sarah,,COLLIE,-33.36234,116.15997,Private room,129.0,1,6,2023-11-05,0.32,7,345,2,,2023-12-23
531281814156888267,Rental unit in Perth · 2 bedrooms · 2 beds · 3 baths,438643826,Nick,,PERTH,-31.96125,115.87219,Entire home/apt,,7,0,,,1,0,0,,2023-12-23
54128365,Guesthouse in Bilingurr · ★4.93 · 1 bedroom · 2 beds · 1 bath,26200875,Bronte And Jacqui,,BROOME,-17.92349,122.22746,Entire home/apt,150.0,2,30,2023-08-11,1.46,1,264,9,,2023-12-23
54130909,Guest suite in Belmont · ★4.73 · 1 bedroom · 1 bed · 1 bath,76104018,Lin,,BELMONT,-31.95039,115.93921,Entire home/apt,120.0,2,83,2023-11-22,3.55,8,166,48,,2023-12-23
533097949155252486,Home in Leeming · ★4.25 · 3 bedrooms · 3 beds · 1.5 baths,259702515,Albert,,MELVILLE,-32.08028,115.86125,Entire home/apt,177.0,3,20,2023-11-20,0.85,1,326,14,,2023-12-23
54151369,Home in North Coogee · 4 bedrooms · 4 beds · 3 baths,104051169,Chris,,COCKBURN,-32.1063,115.76469,Entire home/apt,250.0,30,1,2022-08-04,0.06,1,43,0,,2023-12-23
536335441943064032,Chalet in Porongurup · ★4.95 · 2 bedrooms · 4 beds · 1 bath,434686561,Trish,,PLANTAGENET,-34.65918,117.894,Entire home/apt,236.0,2,21,2023-09-30,0.9,4,33,11,,2023-12-23
538543505327381449,Cottage in Margaret River · ★4.65 · 4 bedrooms · 5 beds · 1 bath,158279088,Jacqui And Martin,,AUGUSTA-MARGARET RIVER,-33.94781,115.0629,Entire home/apt,314.0,2,54,2023-12-20,2.29,1,246,26,,2023-12-23
54152451,Rental unit in Cable Beach · ★4.29 · 1 bedroom · 1 bed · 1 bath,34083437,Tony,,BROOME,-17.9281,122.2177,Entire home/apt,495.0,4,7,2022-09-18,0.34,3,365,0,,2023-12-23
540215032233743632,Rental unit in Secret Harbour · ★5.0 · 2 bedrooms · 2 beds · 2 baths,292451430,Liz,,ROCKINGHAM,-32.41034,115.74891,Entire home/apt,250.0,2,40,2023-12-12,2.0,1,193,19,,2023-12-23
54154694,Guest suite in Margaret River · ★4.86 · 1 bedroom · 1 bed · 1 bath,26444468,Giacomo,,AUGUSTA-MARGARET RIVER,-33.9552,115.08751,Entire home/apt,169.0,1,133,2023-12-11,5.7,1,96,71,,2023-12-23
54155505,Guesthouse in Broome · ★4.89 · 1 bedroom · 1 bed · 1 bath,438705256,Brendon,,BROOME,-17.96139,122.22644,Private room,,2,35,2023-09-20,1.87,3,0,20,,2023-12-23
54155614,Guesthouse in Broome · ★5.0 · 1 bedroom · 1 bed · 1 bath,438705256,Brendon,,BROOME,-17.96191,122.22571,Private room,,2,30,2023-10-13,1.58,3,0,13,,2023-12-23
54170551,Rental unit in Perth · ★4.92 · 2 bedrooms · 3 beds · 1.5 baths,165362413,Lyda,,PERTH,-31.95565,115.84857,Entire home/apt,385.0,3,84,2023-12-11,4.4,32,327,56,,2023-12-23
541473622301531839,Home in Koondoola · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,258147121,Eyasu,,WANNEROO,-31.842106768208545,115.86261765675702,Private room,60.0,2,10,2023-12-18,2.78,3,72,10,,2023-12-23
54171098,Home in Scotsdale · ★4.93 · 4 bedrooms · 6 beds · 2 baths,55726671,Cinnamon,,DENMARK,-34.93276,117.27516,Entire home/apt,500.0,2,44,2023-12-04,2.0,1,0,22,,2023-12-23
54171636,Home in Scarborough · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,54008096,Rebecca,,STIRLING,-31.88727379599691,115.75935384199543,Private room,75.0,2,21,2023-12-05,0.93,2,46,13,,2023-12-23
